Original_file	Chromosome	SNP_pos	GWAS p-value	FDR_rejected	FDR_adjusted_p-value	Gene_start	Gene_end	Gene_orientation	Distance Gene	SNP relative position	target AGI	target element type	short symbol	long symbol	short description	long description
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476243	5.57623857371e-07	1.000000	0.031528	3474515	3474765	+	-1728	downstream	AT1G10538.1	pseudogenic_transcript	None	None		None
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476243	5.57623857371e-07	1.000000	0.031528	3473459	3473602	+	-2784	downstream	sORF0199	sorf	None	None	None	sORF0199.1;protein_coding
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476243	5.57623857371e-07	1.000000	0.031528	3471456	3472672	-	-3571	upstream	AT1G10530	gene	None	None	None	ID=AT1G10530;Note=protein_coding_gene;Name=AT1G10530
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476243	5.57623857371e-07	1.000000	0.031528	3471456	3472672	-	-3571	upstream	AT1G10530.1	mRNA	None	None		unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G60010.1); Has 143 Blast hits to 143 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 143; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476243	5.57623857371e-07	1.000000	0.031528	3474864	3477927	-	1684	in gene	AT1G10540	gene	NAT8	nucleobase-ascorbate transporter 8	None	ID=AT1G10540;Note=protein_coding_gene;Name=AT1G10540
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476243	5.57623857371e-07	1.000000	0.031528	3474864	3477927	-	1684	in gene	AT1G10540.1	mRNA	NAT8	nucleobase-ascorbate transporter 8	nucleobase-ascorbate transporter 8	nucleobase-ascorbate transporter 8 (NAT8); FUNCTIONS IN: transmembrane transporter activity; INVOLVED IN: transport, transmembrane transport; LOCATED IN: membrane; EXPRESSED IN: 12 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Xanthine/uracil/vitamin C permease (InterPro:IPR006043); BEST Arabidopsis thaliana protein match is: nucleobase-ascorbate transporter 7 (TAIR:AT1G60030.1); Has 9247 Blast hits to 9232 proteins in 1900 species: Archae - 67; Bacteria - 7567; Metazoa - 351; Fungi - 128; Plants - 453; Viruses - 1; Other Eukaryotes - 680 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476243	5.57623857371e-07	1.000000	0.031528	3479153	3480988	-	4745	downstream	AT1G10550	gene	XTH33	xyloglucan:xyloglucosyl transferase 33	None	ID=AT1G10550;Note=protein_coding_gene;Name=AT1G10550
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476243	5.57623857371e-07	1.000000	0.031528	3479153	3480988	-	4745	downstream	AT1G10550.1	mRNA	XTH33	xyloglucan:xyloglucosyl transferase 33	xyloglucan:xyloglucosyl transferase 33	xyloglucan:xyloglucosyl transferase 33 (XTH33); FUNCTIONS IN: hydrolase activity, acting on glycosyl bonds, hydrolase activity, hydrolyzing O-glycosyl compounds, xyloglucan:xyloglucosyl transferase activity; INVOLVED IN: plant-type cell wall modification involved in multidimensional cell growth; LOCATED IN: integral to plasma membrane; EXPRESSED IN: 14 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Xyloglucan endotransglucosylase/hydrolase (InterPro:IPR016455), Xyloglucan endo-transglycosylase, C-terminal (InterPro:IPR010713), Concanavalin A-like lectin/glucanase, subgroup (InterPro:IPR013320), Concanavalin A-like lectin/glucanase (InterPro:IPR008985), Glycoside hydrolase, family 16 (InterPro:IPR000757); BEST Arabidopsis thaliana protein match is: xyloglucan endotransglucosylase/hydrolase 28 (TAIR:AT1G14720.1); Has 2022 Blast hits to 2008 proteins in 287 species: Archae - 0; Bacteria - 257; Metazoa - 0; Fungi - 351; Plants - 1343; Viruses - 0; Other Eukaryotes - 71 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476564	1.56353786292e-07	1.000000	0.031261	3474515	3474765	+	-2049	downstream	AT1G10538	pseudogene	None	None	None	ID=AT1G10538;Note=pseudogene;Name=AT1G10538
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476564	1.56353786292e-07	1.000000	0.031261	3474515	3474765	+	-2049	downstream	AT1G10538.1	pseudogenic_transcript	None	None		None
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476564	1.56353786292e-07	1.000000	0.031261	3473459	3473602	+	-3105	downstream	sORF0199	sorf	None	None	None	sORF0199.1;protein_coding
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476564	1.56353786292e-07	1.000000	0.031261	3471456	3472672	-	-3892	upstream	AT1G10530	gene	None	None	None	ID=AT1G10530;Note=protein_coding_gene;Name=AT1G10530
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476564	1.56353786292e-07	1.000000	0.031261	3471456	3472672	-	-3892	upstream	AT1G10530.1	mRNA	None	None		unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G60010.1); Has 143 Blast hits to 143 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 143; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476564	1.56353786292e-07	1.000000	0.031261	3474864	3477927	-	1363	in gene	AT1G10540	gene	NAT8	nucleobase-ascorbate transporter 8	None	ID=AT1G10540;Note=protein_coding_gene;Name=AT1G10540
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476564	1.56353786292e-07	1.000000	0.031261	3474864	3477927	-	1363	in gene	AT1G10540.1	mRNA	NAT8	nucleobase-ascorbate transporter 8	nucleobase-ascorbate transporter 8	nucleobase-ascorbate transporter 8 (NAT8); FUNCTIONS IN: transmembrane transporter activity; INVOLVED IN: transport, transmembrane transport; LOCATED IN: membrane; EXPRESSED IN: 12 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Xanthine/uracil/vitamin C permease (InterPro:IPR006043); BEST Arabidopsis thaliana protein match is: nucleobase-ascorbate transporter 7 (TAIR:AT1G60030.1); Has 9247 Blast hits to 9232 proteins in 1900 species: Archae - 67; Bacteria - 7567; Metazoa - 351; Fungi - 128; Plants - 453; Viruses - 1; Other Eukaryotes - 680 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476564	1.56353786292e-07	1.000000	0.031261	3479153	3480988	-	4424	downstream	AT1G10550	gene	XTH33	xyloglucan:xyloglucosyl transferase 33	None	ID=AT1G10550;Note=protein_coding_gene;Name=AT1G10550
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	1	3476564	1.56353786292e-07	1.000000	0.031261	3479153	3480988	-	4424	downstream	AT1G10550.1	mRNA	XTH33	xyloglucan:xyloglucosyl transferase 33	xyloglucan:xyloglucosyl transferase 33	xyloglucan:xyloglucosyl transferase 33 (XTH33); FUNCTIONS IN: hydrolase activity, acting on glycosyl bonds, hydrolase activity, hydrolyzing O-glycosyl compounds, xyloglucan:xyloglucosyl transferase activity; INVOLVED IN: plant-type cell wall modification involved in multidimensional cell growth; LOCATED IN: integral to plasma membrane; EXPRESSED IN: 14 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Xyloglucan endotransglucosylase/hydrolase (InterPro:IPR016455), Xyloglucan endo-transglycosylase, C-terminal (InterPro:IPR010713), Concanavalin A-like lectin/glucanase, subgroup (InterPro:IPR013320), Concanavalin A-like lectin/glucanase (InterPro:IPR008985), Glycoside hydrolase, family 16 (InterPro:IPR000757); BEST Arabidopsis thaliana protein match is: xyloglucan endotransglucosylase/hydrolase 28 (TAIR:AT1G14720.1); Has 2022 Blast hits to 2008 proteins in 287 species: Archae - 0; Bacteria - 257; Metazoa - 0; Fungi - 351; Plants - 1343; Viruses - 0; Other Eukaryotes - 71 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	3	10995702	4.25758396538e-07	1.000000	0.031528	10998027	10998339	+	2325	upstream	AT3G28985	pseudogene	None	None	None	ID=AT3G28985;Note=pseudogene;Name=AT3G28985
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	3	10995702	4.25758396538e-07	1.000000	0.031528	10998027	10998339	+	2325	upstream	AT3G28985.1	pseudogenic_transcript	None	None		None
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	3	10995702	4.25758396538e-07	1.000000	0.031528	10993190	10995002	-	-700	upstream	AT3G28980	gene	None	None	None	ID=AT3G28980;Note=protein_coding_gene;Name=AT3G28980
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	3	10995702	4.25758396538e-07	1.000000	0.031528	10993190	10995002	-	-700	upstream	AT3G28980.1	mRNA	None	None	Protein of unknown function (DUF1216)	Protein of unknown function (DUF1216); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 10 plant structures; EXPRESSED DURING: L mature pollen stage, M germinated pollen stage, 4 anthesis, C globular stage, petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF1216 (InterPro:IPR009605); BEST Arabidopsis thaliana protein match is: Protein of unknown function (DUF1216) (TAIR:AT3G28810.1); Has 19096 Blast hits to 8873 proteins in 1199 species: Archae - 74; Bacteria - 6296; Metazoa - 3722; Fungi - 2666; Plants - 452; Viruses - 176; Other Eukaryotes - 5710 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_74_ABA2_Mean_LRD_R_adj.pvals	3	10995702	4.25758396538e-07	1.000000	0.031528	10995865	10996005	-	303	downstream	sORF4072	sorf	None	None	None	sORF4072.1;protein_coding
rh.maf0.05_emmax.pvals_pid_45_IAAc_Mean_LRL.pvals	3	23029970	3.31470692378e-07	0.000000	0.066386	23031531	23033128	+	1561	upstream	AT3G62230	gene	DAF1	DUO1-activated F-box 1	None	ID=AT3G62230;Note=protein_coding_gene;Name=AT3G62230
rh.maf0.05_emmax.pvals_pid_45_IAAc_Mean_LRL.pvals	3	23029970	3.31470692378e-07	0.000000	0.066386	23031531	23033128	+	1561	upstream	AT3G62230.1	mRNA	DAF1	DUO1-activated F-box 1	F-box family protein	F-box family protein; FUNCTIONS IN: molecular_function unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 13 plant structures; EXPRESSED DURING: L mature pollen stage, M germinated pollen stage, 4 anthesis, C globular stage, petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: F-box domain, cyclin-like (InterPro:IPR001810), F-box domain, Skp2-like (InterPro:IPR022364); BEST Arabidopsis thaliana protein match is: F-box/RNI-like superfamily protein (TAIR:AT5G54820.1); Has 483 Blast hits to 473 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 483; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_45_IAAc_Mean_LRL.pvals	3	23029970	3.31470692378e-07	0.000000	0.066386	23026609	23028306	-	-1664	upstream	AT3G62210	gene	EDA32	embryo sac development arrest 32	None	ID=AT3G62210;Note=protein_coding_gene;Name=AT3G62210
rh.maf0.05_emmax.pvals_pid_45_IAAc_Mean_LRL.pvals	3	23029970	3.31470692378e-07	0.000000	0.066386	23026609	23028306	-	-1664	upstream	AT3G62210.1	mRNA	EDA32	embryo sac development arrest 32	Putative endonuclease or glycosyl hydrolase	embryo sac development arrest 32 (EDA32); BEST Arabidopsis thaliana protein match is: Putative endonuclease or glycosyl hydrolase (TAIR:AT3G62200.1); Has 433 Blast hits to 413 proteins in 54 species: Archae - 0; Bacteria - 14; Metazoa - 68; Fungi - 36; Plants - 312; Viruses - 0; Other Eukaryotes - 3 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_45_IAAc_Mean_LRL.pvals	3	23029970	3.31470692378e-07	0.000000	0.066386	23029100	23031155	-	1185	in gene	AT3G62220	gene	None	None	None	ID=AT3G62220;Note=protein_coding_gene;Name=AT3G62220
rh.maf0.05_emmax.pvals_pid_45_IAAc_Mean_LRL.pvals	3	23029970	3.31470692378e-07	0.000000	0.066386	23029100	23031155	-	1185	in gene	AT3G62220.1	mRNA	None	None	Protein kinase superfamily protein	Protein kinase superfamily protein; FUNCTIONS IN: protein serine/threonine kinase activity, protein kinase activity, kinase activity, ATP binding; INVOLVED IN: protein amino acid phosphorylation; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein kinase, ATP binding site (InterPro:IPR017441), Protein kinase, catalytic domain (InterPro:IPR000719), Serine-threonine/tyrosine-protein kinase (InterPro:IPR001245), Protein kinase-like domain (InterPro:IPR011009), Serine/threonine-protein kinase, active site (InterPro:IPR008271); BEST Arabidopsis thaliana protein match is: Protein kinase superfamily protein (TAIR:AT2G47060.4); Has 114745 Blast hits to 113433 proteins in 4682 species: Archae - 113; Bacteria - 13563; Metazoa - 42319; Fungi - 9347; Plants - 32428; Viruses - 387; Other Eukaryotes - 16588 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_45_IAAc_Mean_LRL.pvals	3	23029970	3.31470692378e-07	0.000000	0.066386	23033442	23036765	-	6795	downstream	AT3G62240	gene	None	None	None	ID=AT3G62240;Note=protein_coding_gene;Name=AT3G62240
rh.maf0.05_emmax.pvals_pid_45_IAAc_Mean_LRL.pvals	3	23029970	3.31470692378e-07	0.000000	0.066386	23033442	23036765	-	6795	downstream	AT3G62240.1	mRNA	None	None	RING/U-box superfamily protein	RING/U-box superfamily protein; FUNCTIONS IN: zinc ion binding; LOCATED IN: intracellular; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Zinc finger, C2H2-like (InterPro:IPR015880), Zinc finger, RING-type (InterPro:IPR001841), Zinc finger, C2H2-type (InterPro:IPR007087); BEST Arabidopsis thaliana protein match is: zinc ion binding;nucleic acid binding (TAIR:AT2G47090.1); Has 3461 Blast hits to 1592 proteins in 298 species: Archae - 0; Bacteria - 234; Metazoa - 759; Fungi - 420; Plants - 151; Viruses - 4; Other Eukaryotes - 1893 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	6126365	1.11705282305e-07	1.000000	0.002482	6120741	6122822	+	-5624	downstream	AT1G17770	gene	SUVH7	SU(VAR)3-9 homolog 7	None	ID=AT1G17770;Note=protein_coding_gene;Name=AT1G17770
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	6126365	1.11705282305e-07	1.000000	0.002482	6120741	6122822	+	-5624	downstream	AT1G17770.1	mRNA	SUVH7	SU(VAR)3-9 homolog 7	SU(VAR)3-9 homolog 7	SU(VAR)3-9 homolog 7 (SUVH7); FUNCTIONS IN: zinc ion binding, histone-lysine N-methyltransferase activity; INVOLVED IN: chromatin modification; LOCATED IN: nucleus; CONTAINS InterPro DOMAIN/s: SET domain (InterPro:IPR001214), SRA-YDG (InterPro:IPR003105), Pre-SET zinc-binding sub-group (InterPro:IPR003606), Post-SET domain (InterPro:IPR003616), Pre-SET domain (InterPro:IPR007728); BEST Arabidopsis thaliana protein match is: SET domain group 21 (TAIR:AT2G24740.1); Has 4570 Blast hits to 4388 proteins in 399 species: Archae - 0; Bacteria - 282; Metazoa - 2143; Fungi - 453; Plants - 1096; Viruses - 0; Other Eukaryotes - 596 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	6126365	1.11705282305e-07	1.000000	0.002482	6123701	6125269	+	-2664	downstream	AT1G17780	gene	None	None	None	ID=AT1G17780;Note=protein_coding_gene;Name=AT1G17780
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	6126365	1.11705282305e-07	1.000000	0.002482	6123715	6125264	+	-2650	downstream	AT1G17780.1	mRNA	None	None		unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G16575.1); Has 13 Blast hits to 13 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 13; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	6126365	1.11705282305e-07	1.000000	0.002482	6123701	6125269	+	-2664	downstream	AT1G17780.2	mRNA	None	None		unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G16575.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	6126365	1.11705282305e-07	1.000000	0.002482	6128823	6129508	+	2458	upstream	AT1G17800	gene	ENODL22	early nodulin-like protein 22	None	ID=AT1G17800;Note=protein_coding_gene;Name=AT1G17800
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	6126365	1.11705282305e-07	1.000000	0.002482	6128823	6129508	+	2458	upstream	AT1G17800.1	mRNA	ENODL22	early nodulin-like protein 22	early nodulin-like protein 22	early nodulin-like protein 22 (ENODL22); FUNCTIONS IN: electron carrier activity, copper ion binding; LOCATED IN: endomembrane system; EXPRESSED IN: 7 plant structures; EXPRESSED DURING: 4 anthesis, LP.02 two leaves visible, 4 leaf senescence stage, LP.12 twelve leaves visible; CONTAINS InterPro DOMAIN/s: Plastocyanin-like (InterPro:IPR003245), Cupredoxin (InterPro:IPR008972); BEST Arabidopsis thaliana protein match is: plantacyanin (TAIR:AT2G02850.1); Has 1120 Blast hits to 1103 proteins in 53 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 1120; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	6126365	1.11705282305e-07	1.000000	0.002482	6130025	6131627	+	3660	upstream	AT1G17810	gene	BETA-TIP	beta-tonoplast intrinsic protein	None	ID=AT1G17810;Note=protein_coding_gene;Name=AT1G17810
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	6126365	1.11705282305e-07	1.000000	0.002482	6130025	6131627	+	3660	upstream	AT1G17810.1	mRNA	BETA-TIP	beta-tonoplast intrinsic protein	beta-tonoplast intrinsic protein	beta-tonoplast intrinsic protein (BETA-TIP); FUNCTIONS IN: water channel activity; INVOLVED IN: transport, transmembrane transport; LOCATED IN: integral to membrane, membrane; EXPRESSED DURING: seedling growth; CONTAINS InterPro DOMAIN/s: Major intrinsic protein, conserved site (InterPro:IPR022357), Aquaporin (InterPro:IPR012269), Major intrinsic protein (InterPro:IPR000425); BEST Arabidopsis thaliana protein match is: Aquaporin-like superfamily protein (TAIR:AT1G73190.1); Has 10707 Blast hits to 10694 proteins in 2147 species: Archae - 83; Bacteria - 5023; Metazoa - 1508; Fungi - 447; Plants - 2508; Viruses - 2; Other Eukaryotes - 1136 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	6126365	1.11705282305e-07	1.000000	0.002482	6125356	6127404	-	1039	in gene	AT1G17790	gene	None	None	None	ID=AT1G17790;Note=protein_coding_gene;Name=AT1G17790
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	6126365	1.11705282305e-07	1.000000	0.002482	6125356	6127404	-	1039	in gene	AT1G17790.1	mRNA	None	None	DNA-binding bromodomain-containing protein	DNA-binding bromodomain-containing protein; FUNCTIONS IN: DNA binding; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 18 plant structures; EXPRESSED DURING: 9 growth stages; CONTAINS InterPro DOMAIN/s: Bromodomain (InterPro:IPR001487); BEST Arabidopsis thaliana protein match is: global transcription factor group E3 (TAIR:AT1G73150.1); Has 10948 Blast hits to 7134 proteins in 556 species: Archae - 16; Bacteria - 1050; Metazoa - 4460; Fungi - 1290; Plants - 1025; Viruses - 165; Other Eukaryotes - 2942 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	16504751	8.81835430443e-07	1.000000	0.009795	16503436	16507468	+	-1315	in gene	AT1G43725	transposable_element_gene	None	None	None	ID=AT1G43725;Note=transposable_element_gene;Name=AT1G43725
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	16504751	8.81835430443e-07	1.000000	0.009795	16503436	16507468	+	-1315	in gene	AT1G43725.1	mRNA_TE_gene	None	None	transposable element gene	copia-like retrotransposon family, has a 1.2e-107 P-value blast match to dbj|BAA78425.1| polyprotein (Arabidopsis thaliana) (AtRE1) (Ty1_Copia-element)
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	16504751	8.81835430443e-07	1.000000	0.009795	16501543	16502406	-	-2345	upstream	AT1G43724	transposable_element_gene	None	None	None	ID=AT1G43724;Note=transposable_element_gene;Name=AT1G43724;Derives_from=AT1TE54445
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	16504751	8.81835430443e-07	1.000000	0.009795	16501543	16502406	-	-2345	upstream	AT1G43724.1	mRNA_TE_gene	None	None	transposable element gene	copia-like retrotransposon family, has a 3.1e-61 P-value blast match to GB:AAC02666 polyprotein (Ty1_Copia-element) (Arabidopsis thaliana)
rh.maf0.05_emmax.pvals_pid_79_ABA2_Mean_LRR.pvals	1	16504751	8.81835430443e-07	1.000000	0.009795	16508723	16509784	-	5033	downstream	AT1G43730	gene	None	None	None	ID=AT1G43730;Note=protein_coding_gene;Name=AT1G43730
